Date,Financials,Resources,Industrials,Consumer Goods
2021-05-07,32626.439453125,51467.01171875,35334.87890625,68170.0078125
2021-05-10,32716.419921875,51940.640625,35277.01953125,68260.28125
2021-05-11,32443.919921875,50854.6796875,34479.109375,67614.3203125
2021-05-12,32370.990234375,51594.5390625,34706.671875,68016.296875
2021-05-13,32082.5390625,50036.6484375,34937.1015625,68236.2421875
2021-05-14,32529.990234375,50010.890625,35234.30859375,68621.328125
2021-05-17,32316.990234375,50970.76953125,35312.4296875,68911.171875
2021-05-18,32453.490234375,51049.4609375,35701.578125,69605.2890625
2021-05-19,32296.9296875,48862.87109375,35339.28125,68995.6171875
2021-05-20,32520.130859375,48755.16015625,35242.1796875,69236.09375
2021-05-21,32715.099609375,48465.109375,35361.140625,69108.609375
2021-05-24,32570.330078125,47941.19140625,35379.109375,68742.7265625
2021-05-25,32995.4296875,47263.1796875,35444.37890625,68836.6171875
2021-05-26,33253.73828125,46758.87109375,35443.01953125,69154.21875
2021-05-27,33663.73046875,48142.05859375,35732.5390625,69053.1171875
2021-05-28,34106.48046875,47805.23828125,36279.94921875,69277.9375
2021-05-31,34076.890625,48832.6796875,36117.109375,69018.546875
2021-06-01,34371.6484375,49512.3515625,36670.96875,69444.1171875
2021-06-02,34540.62890625,49215.0703125,36764.8515625,69958.7890625
2021-06-03,34300.03125,47853.80078125,36115.73046875,70037.4296875
2021-06-04,34091.0703125,48029.1484375,35836.51171875,69724.7734375
2021-06-07,34150.1015625,47458.609375,35718.76171875,69435.78125
2021-06-08,34202.859375,47621.76953125,35931.3515625,69500.9765625
2021-06-09,34977.98046875,46943.5,35952.6796875,70376.0078125
2021-06-10,34837.44921875,46880.53125,36057.55078125,70463.8671875
2021-06-11,34593.0703125,47390.8515625,36179.37890625,69507.6484375
2021-06-14,34780.6796875,47228.62109375,36720.51171875,69652.078125
2021-06-15,34454.75,46170.37109375,36320.91015625,69996.0078125
2021-06-17,33703.26171875,44682.66015625,36310.91015625,70257.34375
2021-06-18,33117.578125,43953.3203125,35324.05859375,69722.9375
2021-06-21,32813.6796875,44059.55859375,35768.23828125,69613.390625
2021-06-22,32721.189453125,44625.609375,36026.69921875,69451.5234375
2021-06-23,32827.0703125,45385.671875,35803.3515625,69225.7421875
2021-06-24,33098.05859375,45838.53125,35861.23828125,69515.828125
2021-06-25,33260.44921875,46121.87109375,35742.1796875,69449.90625
2021-06-28,32642.009765625,45808.0390625,35296.33984375,69059.5234375
2021-06-29,33267.2109375,45790.05078125,35895.05078125,70049.2265625
2021-06-30,33342.2109375,45567.6015625,36000.0,69568.4921875
2021-07-01,33181.4296875,46392.58984375,36273.87109375,69940.109375
2021-07-02,33050.83984375,46266.73046875,35889.48046875,69764.6484375
2021-07-05,33319.6796875,47019.16015625,36167.6015625,69817.421875
2021-07-06,33310.51953125,46329.5390625,36049.1015625,70128.390625
2021-07-07,33526.58984375,47387.6484375,36320.26953125,70531.6484375
2021-07-08,33394.21875,45523.9609375,36309.53125,70444.8828125
2021-07-09,33831.53125,47084.5703125,36841.55859375,70088.4765625
2021-07-12,33877.8984375,47806.7890625,37272.12890625,71208.703125
2021-07-13,32804.30859375,48294.41015625,36923.12890625,70301.171875
2021-07-14,32779.4609375,49003.1796875,37201.1796875,70761.9375
2021-07-15,32678.240234375,48400.078125,36835.87109375,70723.7578125
2021-07-16,32547.94921875,46782.55859375,36377.4609375,70528.40625
2021-07-19,31787.0703125,45104.890625,35649.8203125,68884.6875
2021-07-20,32020.310546875,46235.9296875,36493.21875,69118.046875
2021-07-21,32175.810546875,46972.41015625,36805.078125,69557.5390625
2021-07-22,32436.16015625,47545.421875,37138.01171875,69895.0078125
2021-07-23,32745.0703125,48194.16015625,37767.5390625,70665.1796875
2021-07-26,32511.33984375,49932.73828125,37786.140625,70286.3203125
2021-07-27,32700.5,49913.05078125,38063.76953125,70820.8203125
2021-07-28,32798.08984375,50597.12109375,38246.23046875,70852.3125
2021-07-29,32803.48046875,51936.19140625,38271.828125,70270.6796875
2021-07-30,32914.1484375,50934.55859375,38125.62109375,70013.453125
2021-08-02,32919.578125,50814.640625,37759.28125,69458.0234375
2021-08-03,33394.3515625,51261.4609375,37993.12109375,70190.9296875
2021-08-04,33356.41015625,51652.62109375,38079.6796875,69605.109375
2021-08-05,34409.48828125,49770.78125,38784.76953125,69942.9375
2021-08-06,34460.01171875,49881.62109375,38580.01953125,69889.46875
2021-08-10,34364.44140625,49816.6015625,38784.2109375,69895.203125
2021-08-11,34404.1484375,50512.0390625,39135.3203125,70326.0625
2021-08-12,34179.58984375,50071.890625,39005.3984375,70584.109375
2021-08-13,34217.55078125,50226.859375,38884.359375,70911.0390625
2021-08-16,34907.6796875,49664.7890625,39125.609375,71633.1796875
2021-08-17,35150.359375,50947.58984375,39270.75,72655.15625
2021-08-18,35584.73828125,48253.16015625,39509.16015625,72591.7578125
2021-08-19,35143.7890625,46838.94921875,39199.05859375,71953.171875
2021-08-20,35065.6796875,46585.76171875,39261.26953125,72421.0703125
2021-08-23,35594.94140625,47795.078125,39393.30859375,72935.8671875
2021-08-24,35850.3203125,48222.66015625,39340.30078125,72980.296875
2021-08-25,35887.7109375,48074.828125,39008.859375,72838.78125
2021-08-26,35943.6015625,47669.87109375,38682.26171875,72576.8984375
2021-08-27,36113.48046875,48704.58984375,38721.19921875,72666.71875
2021-08-30,36009.671875,48563.1796875,38658.01953125,72696.5078125
2021-08-31,36662.55859375,47709.19921875,38305.44921875,73118.0078125
2021-09-01,36540.921875,45925.53125,38201.94140625,72643.3203125
2021-09-02,36235.328125,45614.1484375,38076.19140625,72264.671875
2021-09-03,35951.1484375,45960.58984375,38203.26171875,72131.40625
2021-09-06,35861.69921875,45220.66015625,38005.640625,71497.5078125
2021-09-07,35720.23828125,45303.53125,38111.48828125,71495.53125
2021-09-08,35691.23828125,44207.87890625,37398.75,71348.0703125
2021-09-09,35322.19921875,43375.28125,37075.12109375,70642.8828125
2021-09-10,35069.0390625,43646.12890625,36944.37109375,70577.4921875
2021-09-13,35459.01171875,44397.23828125,36655.87109375,70993.0703125
2021-09-14,35990.76953125,43546.609375,36871.1484375,71269.8671875
2021-09-15,36058.01953125,44026.51953125,36974.578125,71670.2890625
2021-09-16,35362.3515625,42282.0,37325.05078125,71691.2265625
2021-09-17,35546.30078125,40670.5703125,37081.4609375,72670.4296875
2021-09-20,34888.71875,39710.69140625,35900.5703125,72086.9609375
2021-09-21,35216.078125,40190.5,36176.0,73377.8828125
2021-09-22,35961.890625,40996.98046875,36744.71875,73458.8203125
2021-09-23,36290.62890625,41167.7890625,37088.25,73504.703125
2021-09-27,36196.12109375,41523.58984375,36927.58984375,72475.9765625
2021-09-28,36502.55859375,40897.23046875,36761.05078125,72190.8125
2021-09-29,36942.21875,41068.37109375,36914.94140625,72142.21875
2021-09-30,36941.66015625,41697.69921875,37070.98828125,71869.828125
2021-10-01,36835.80078125,41083.8515625,36812.75,70120.4921875
2021-10-04,36447.23046875,42093.890625,36780.37890625,70837.171875
2021-10-05,36511.2109375,42006.328125,37275.609375,71910.0390625
2021-10-06,36482.28125,41316.73046875,36795.6484375,72547.4765625
2021-10-07,36228.609375,42989.26953125,36929.23828125,71701.4296875
2021-10-08,35743.078125,44088.19140625,36290.921875,71096.8125
2021-10-11,35857.921875,45353.51171875,36448.94921875,71572.9921875
2021-10-12,36043.578125,45265.4296875,36450.73046875,71252.0234375
2021-10-13,35844.55859375,45190.671875,36315.08984375,71219.4296875
2021-10-14,35642.58984375,46277.21875,36872.94140625,71497.65625
2021-10-15,35591.12109375,46219.328125,36649.2890625,71714.109375
2021-10-18,35867.109375,45714.71875,36806.390625,71659.5
2021-10-19,35791.16015625,45467.33984375,36462.890625,72038.2265625
2021-10-20,35722.37890625,45432.62109375,36310.55078125,72014.71875
2021-10-21,35284.609375,44174.28125,36249.859375,71432.7578125
2021-10-22,35383.3515625,45279.75,36904.87109375,71959.53125
2021-10-25,35481.140625,45612.87890625,36783.578125,71926.078125
2021-10-26,35759.87890625,45742.28125,37121.91015625,72468.296875
2021-10-27,35790.48828125,45419.01171875,37206.1796875,72887.953125
2021-10-28,35642.03125,45688.421875,37706.328125,73319.4296875
2021-10-29,35587.66015625,45302.94921875,37655.0390625,72646.3203125
2021-11-02,36152.3203125,44861.3984375,37745.33984375,73697.4296875
2021-11-03,36271.87890625,45481.91015625,37965.6484375,73903.5078125
2021-11-04,36436.23046875,44876.28125,37882.30859375,73040.0625
2021-11-05,36194.30078125,44133.01171875,37406.6015625,72851.1015625
2021-11-08,36215.171875,44587.19921875,37396.76171875,72213.40625
2021-11-09,36263.51953125,44064.140625,37369.41015625,72578.8671875
2021-11-10,36190.16015625,44922.609375,37472.66015625,72783.828125
2021-11-11,36163.3203125,46820.01953125,37575.51171875,72891.75
2021-11-12,35816.48046875,46515.98046875,37574.66015625,72775.390625
2021-11-15,36054.8984375,45974.41015625,37448.0390625,73485.1875
2021-11-16,35977.05078125,46706.76171875,37436.03125,73551.6875
2021-11-17,36188.37890625,46894.55859375,37702.78125,72463.1328125
2021-11-18,36358.0703125,46488.421875,37933.05078125,72943.4375
2021-11-19,35763.05078125,46569.05078125,37583.5390625,72517.1015625
2021-11-22,36081.62890625,47086.1796875,37754.640625,72704.3984375
2021-11-23,35965.73046875,47842.609375,37831.109375,73032.9375
2021-11-24,35351.96875,47986.96875,37452.9609375,71796.7421875
2021-11-25,35736.6015625,47179.33984375,37834.859375,72872.0234375
2021-11-26,33499.19140625,46027.62109375,36702.9609375,70582.7109375
2021-11-29,34636.4296875,47153.30859375,37572.96875,71820.703125
2021-11-30,34908.01953125,48397.1484375,36926.5703125,71466.09375
2021-12-01,35442.30078125,48869.96875,37451.1484375,71994.7890625
2021-12-02,35495.96875,48649.1015625,37795.828125,72800.2578125
2021-12-03,35743.87890625,47922.94140625,37917.62109375,73118.1328125
2021-12-06,35908.05078125,48517.26171875,38075.5703125,73264.7890625
2021-12-07,36183.609375,50392.53125,38513.48046875,74284.3984375
2021-12-08,36375.44140625,49327.4296875,37999.58984375,73444.84375
2021-12-09,36496.94140625,49047.53125,38121.359375,74045.5078125
2021-12-10,35950.2890625,48800.0,37830.6796875,73713.15625
2021-12-13,35629.28125,48729.37109375,37703.4296875,73776.078125
2021-12-14,35679.9296875,49098.19921875,37515.1484375,73890.7421875
2021-12-15,36312.890625,48638.05859375,37604.578125,73997.46875
2021-12-17,36779.66015625,49229.51953125,37918.421875,74229.5390625
2021-12-20,36055.078125,47909.87109375,37091.4296875,74122.7890625
2021-12-21,36516.98828125,49333.71875,37577.0703125,74413.5703125
2021-12-22,36772.5390625,49235.05078125,37810.828125,74326.3515625
2021-12-23,36981.19140625,49472.41015625,37822.890625,74404.2421875
2021-12-24,36858.69140625,49326.5,37787.4609375,74195.3515625
2021-12-28,37099.19140625,50183.23046875,38045.1796875,74820.1875
2021-12-29,37402.7109375,50626.62890625,38739.2109375,75750.390625
2021-12-30,37859.578125,51041.19140625,39055.98046875,76427.890625
2021-12-31,37710.30078125,50982.80859375,38948.53125,75623.6484375
2022-01-03,38180.0703125,50662.921875,38933.37109375,76253.1796875
2022-01-04,38532.03125,51929.921875,39397.1796875,76934.75
2022-01-05,38891.2890625,52100.7109375,39229.44921875,76865.359375
2022-01-06,38986.16015625,51295.390625,38992.51171875,76928.3828125
2022-01-07,38913.12109375,51643.55859375,39009.26953125,76222.6328125
2022-01-10,39221.69140625,51841.3203125,39057.80078125,77073.609375
2022-01-11,38940.26171875,51990.80078125,38815.8203125,76986.65625
2022-01-12,39178.4296875,54296.3515625,39218.828125,77195.5234375
2022-01-13,39519.96875,54164.6015625,39517.16015625,77314.8515625
2022-01-14,39397.62109375,53327.01953125,39026.23046875,77419.421875
2022-01-17,39251.91015625,53479.9296875,39268.5703125,78376.5390625
2022-01-18,38878.03125,53307.0,38766.578125,78500.640625
2022-01-19,38584.28125,55098.48828125,39137.23828125,78439.359375
2022-01-20,38349.37109375,55289.03125,38719.78125,77439.9296875
2022-01-21,38207.0,53726.01953125,38125.9609375,77960.34375
2022-01-24,37310.3203125,51239.62109375,37012.5703125,77566.421875
2022-01-25,37440.16015625,52215.98828125,36850.7890625,76769.6328125
2022-01-26,37756.94921875,53863.12109375,37234.3515625,76438.9375
2022-01-27,38039.98046875,53695.44140625,37507.46875,76694.4765625
2022-01-28,38396.80859375,52966.078125,37568.51171875,77205.328125
2022-01-31,38634.80859375,52810.328125,37902.4296875,77677.2890625
2022-02-01,38870.48828125,52963.0,38246.3203125,77321.8515625
2022-02-02,38886.16015625,53443.51171875,38728.87890625,78227.96875
2022-02-03,39309.94921875,53395.078125,38636.578125,78586.921875
2022-02-04,39041.94140625,54178.76171875,38530.48046875,78763.28125
2022-02-07,39051.5,55022.26171875,38730.328125,78279.6875
2022-02-08,39712.98828125,55650.328125,38697.05078125,78958.921875
2022-02-09,39776.8515625,55628.62109375,39615.828125,79376.6171875
2022-02-10,39852.58984375,56107.8515625,39688.62890625,79337.359375
2022-02-11,40040.76953125,55722.98828125,40363.6796875,79138.4609375
2022-02-14,39641.109375,56233.0703125,39199.2890625,79311.0703125
2022-02-15,40501.390625,54830.640625,39580.05078125,80565.2578125
2022-02-16,40989.80859375,56000.03125,39772.03125,80502.8828125
2022-02-17,40521.9609375,56007.19921875,39887.76171875,80222.90625
2022-02-18,40331.30078125,56886.55078125,40137.98046875,80099.8828125
2022-02-21,40098.98046875,56728.19921875,39820.76953125,79635.2734375
2022-02-22,39629.76953125,57696.62109375,39418.109375,79053.0625
2022-02-23,39938.53125,56183.73828125,39052.3203125,79402.3671875
2022-02-24,38951.1484375,57200.78125,36764.80078125,76889.3203125
2022-02-25,39626.25,56857.109375,37255.2109375,78020.109375
2022-02-28,39669.78125,60382.87109375,35636.37109375,77599.7890625
2022-03-01,40368.671875,62179.51953125,34922.01953125,77787.3515625
2022-03-02,40260.2890625,63059.8515625,35312.5703125,77636.7421875
2022-03-03,40940.44921875,63006.6484375,34410.6015625,76966.0703125
2022-03-04,39391.69140625,62334.328125,32877.01171875,75182.03125
2022-03-07,37811.48046875,62338.5390625,31894.439453125,72272.6171875
2022-03-08,37381.6484375,61027.171875,31748.94921875,71828.921875
2022-03-09,38293.01171875,58840.6015625,32085.109375,72968.109375
2022-03-10,39065.44140625,60246.3984375,32660.009765625,74145.34375
2022-03-11,39876.25,59432.109375,32606.970703125,73743.0234375
2022-03-14,40252.578125,57196.26953125,33163.01171875,73219.1015625
2022-03-15,39926.05859375,56096.921875,32705.4296875,73801.03125
2022-03-16,41850.98828125,56538.21875,33956.421875,75435.140625
2022-03-17,41681.0,57626.828125,34194.41015625,75662.2578125
2022-03-18,41771.12890625,57986.890625,34718.01171875,76705.578125
2022-03-22,42429.69921875,59456.5390625,34881.05078125,76621.546875
2022-03-23,42380.73828125,59731.23828125,34211.2890625,75689.53125
2022-03-24,42208.30859375,59954.75,33673.71875,75437.296875
2022-03-25,42405.2109375,59019.1796875,33674.0,75937.3671875
2022-03-28,43115.80859375,57566.0390625,34091.6484375,76276.921875
2022-03-29,43879.94140625,55888.55078125,34832.75,76976.578125
2022-03-30,43610.19140625,58383.19921875,34371.48046875,76543.2578125
2022-03-31,43759.80078125,58725.26953125,34245.51171875,76950.296875
2022-04-01,43820.0703125,59269.7109375,34267.48828125,76731.84375
2022-04-04,43662.1484375,58798.76171875,33913.78125,76770.671875
2022-04-05,43188.0390625,58561.73828125,33748.08984375,76238.7890625
2022-04-06,43243.05078125,57796.671875,33163.26171875,77670.7734375
2022-04-07,42788.51953125,57608.53125,33064.37890625,77420.2734375
2022-04-08,42637.76171875,59689.890625,32890.671875,77698.8515625
2022-04-11,42611.76171875,58959.1796875,33032.5,77416.9921875
2022-04-12,42100.1484375,58652.62109375,32552.369140625,77026.5390625
2022-04-13,41195.19140625,58861.69921875,32463.279296875,76185.046875
2022-04-14,41021.26171875,59135.12109375,32659.380859375,75994.0
2022-04-19,41267.44140625,59472.87890625,33113.76171875,76558.6171875
2022-04-20,40781.8203125,58982.21875,33964.25,78480.7578125
2022-04-21,41166.859375,57151.30078125,34729.8515625,79200.3984375
2022-04-22,41098.30078125,54744.41015625,34453.9609375,79629.2578125
2022-04-25,40419.91015625,51470.71875,33726.171875,78007.4921875
2022-04-26,40693.96875,52077.80078125,33630.5703125,78557.6484375
2022-04-28,41120.7890625,53930.01953125,33807.5390625,78960.4609375
2022-04-29,40814.98046875,55482.1796875,34265.6015625,78504.703125
2022-05-03,40016.53125,55229.87109375,34127.9609375,77409.390625
2022-05-04,39877.58984375,54336.08984375,33937.5390625,76412.3203125
2022-05-05,39419.62109375,53828.98046875,34552.890625,76368.5703125
2022-05-06,38460.51953125,52393.48046875,33994.75,74093.9296875
2022-05-09,38003.828125,50967.6796875,33847.390625,74150.5
2022-05-10,38575.1484375,50095.98828125,33917.51953125,74914.1328125
2022-05-11,38797.53125,51393.9296875,33903.55859375,75722.4921875
2022-05-12,38934.1015625,48987.9609375,33473.609375,76072.25
2022-05-13,39271.80859375,50899.71875,33647.28125,77209.609375
2022-05-16,39751.05078125,51669.8515625,33858.94921875,77643.5234375
2022-05-17,39653.859375,52326.1015625,33980.12109375,77408.2421875
2022-05-18,39872.69140625,51598.140625,33408.859375,76750.1015625
2022-05-19,39173.94921875,51286.671875,32448.51953125,75502.390625
2022-05-20,39194.921875,52111.1484375,32563.169921875,74921.296875
2022-05-23,39557.828125,53571.12109375,32547.689453125,75498.3828125
2022-05-24,39276.75,53374.41015625,32201.939453125,75169.0078125
2022-05-25,38410.98828125,53348.30859375,32253.2109375,75491.84375
2022-05-26,39371.16015625,54745.51171875,33021.28125,76785.546875
2022-05-27,40357.4296875,55110.75,33578.0,77088.09375
2022-05-30,41585.578125,55912.140625,33983.8515625,76867.2421875
2022-05-31,41952.91015625,55181.5,34060.23046875,77531.453125
2022-06-01,41028.48046875,54091.3515625,33650.26171875,76999.140625
2022-06-02,40325.921875,55427.44921875,33746.76171875,75934.34375
2022-06-03,40711.1484375,54288.73828125,33354.1484375,76540.546875
2022-06-06,40257.859375,54792.5,33753.5703125,76778.953125
2022-06-07,39593.28125,54763.33984375,33534.75,76255.859375
2022-06-08,39181.078125,54002.328125,33329.76953125,75637.0
2022-06-09,38649.46875,52866.91015625,33211.44140625,74693.2890625
2022-06-10,38096.83984375,51685.7890625,32768.6015625,74613.09375
2022-06-13,37553.37109375,50101.87890625,32118.9296875,74166.75
2022-06-14,37613.33984375,49050.109375,31913.029296875,74156.65625
2022-06-15,38417.76171875,50779.83984375,32735.9296875,76391.8984375
2022-06-17,37331.76953125,48532.828125,31854.560546875,74212.109375
2022-06-20,38166.69921875,49026.19140625,32396.130859375,75747.71875
2022-06-21,38216.80859375,49348.9609375,32664.849609375,75739.1171875
2022-06-22,37941.53125,47545.58984375,32304.359375,74819.71875
2022-06-23,37911.44140625,46468.08984375,32001.849609375,74122.6328125
2022-06-24,38598.71875,46426.51953125,32628.4609375,75275.7578125
2022-06-27,38189.37109375,47222.0390625,32722.779296875,75784.1328125
2022-06-28,38113.69140625,47644.921875,32934.9609375,76040.6796875
2022-06-29,37588.55859375,47422.73046875,32943.51953125,75515.140625
2022-06-30,36459.71875,46033.55078125,32237.310546875,74132.0703125
2022-07-01,36167.421875,44291.609375,31859.419921875,73845.2578125
2022-07-04,36801.5703125,45997.0390625,32649.390625,75071.890625
2022-07-05,35744.91015625,43046.55859375,31349.529296875,73742.21875
2022-07-06,35841.26953125,43795.08984375,31901.6796875,74988.140625
2022-07-07,36701.71875,45993.76171875,32794.6484375,74719.4609375
2022-07-08,37004.08984375,46842.578125,33060.80859375,75538.5703125
2022-07-11,36589.3203125,45257.12890625,32792.19140625,75665.6796875
2022-07-12,36887.58984375,44464.94140625,33088.80859375,75691.9765625
2022-07-13,36340.3984375,44081.5,32063.439453125,74762.609375
2022-07-14,35807.171875,41630.05078125,31842.390625,74189.3984375
2022-07-15,36489.21875,41664.828125,32220.119140625,75639.21875
2022-07-18,37046.609375,43507.859375,33086.58984375,76953.4609375
2022-07-19,37360.109375,43150.37109375,33532.01953125,77422.9375
2022-07-20,37228.01171875,43259.58984375,33470.83984375,76524.4609375
2022-07-21,37923.1484375,42646.37109375,33665.53125,76774.640625
2022-07-22,37616.0,43995.1796875,32821.6015625,76409.203125
2022-07-25,37593.171875,43805.73828125,32708.900390625,75668.640625
2022-07-26,37889.6796875,44563.33984375,32686.359375,76854.3828125
2022-07-27,37931.91015625,44614.05859375,33258.80859375,77119.421875
2022-07-28,38120.01171875,45141.96875,33365.890625,76039.2265625
2022-07-29,38041.03125,46401.48828125,33928.03125,75051.6875
2022-08-01,38017.390625,45489.62109375,34306.87890625,75045.453125
2022-08-02,37660.80859375,44981.0703125,34070.53125,75111.0078125
2022-08-03,38343.0390625,44767.26953125,34497.23828125,75517.03125
2022-08-04,38279.140625,45065.73046875,33469.66015625,74474.046875
2022-08-05,38901.98828125,46165.76171875,33126.7890625,75404.1328125
2022-08-08,39093.359375,46922.1796875,33638.9296875,75976.5
2022-08-10,39147.859375,46544.6484375,33876.2109375,76410.421875
2022-08-11,39671.91015625,47465.390625,34013.6015625,77940.703125
2022-08-12,39915.8203125,46246.26953125,35903.3984375,78438.6484375
2022-08-15,40100.0703125,45702.96875,35574.83984375,78628.71875
2022-08-16,40299.98046875,47154.9609375,35444.01953125,79254.3828125
2022-08-17,40073.3515625,45650.01953125,34967.7109375,80187.609375
2022-08-18,40157.91015625,46088.83984375,35106.4296875,80162.171875
2022-08-19,39032.58984375,44865.58984375,34805.2109375,79373.4375
2022-08-22,38788.421875,44766.51171875,34195.26953125,79854.4375
2022-08-23,38837.16015625,46056.69921875,34164.62109375,79466.6171875
2022-08-24,38580.26953125,45889.30859375,33657.671875,80102.5234375
2022-08-25,38704.30078125,46236.1484375,33096.75,79319.9375
2022-08-26,39051.109375,46468.73046875,33168.4296875,79612.3984375
2022-08-29,38433.53125,45424.19140625,32925.94921875,79658.5234375
2022-08-30,37941.48046875,43750.19140625,32706.630859375,79337.1484375
2022-08-31,37017.87109375,43318.0703125,32761.0703125,78626.21875
2022-09-01,36897.578125,41806.8515625,32380.009765625,78507.2734375
2022-09-02,37386.859375,43279.66015625,32798.5390625,78789.28125
2022-09-05,37674.87109375,43644.78125,32621.609375,78891.828125
2022-09-06,37695.0,43733.421875,33060.96875,78330.5
2022-09-07,36774.76171875,43024.8203125,32471.259765625,77745.03125
2022-09-08,36803.859375,43532.48828125,32723.970703125,78391.078125
2022-09-09,37325.9296875,45329.0390625,33131.8515625,78387.6328125
2022-09-12,37946.75,46273.28125,33800.53125,79170.34375
2022-09-13,36966.5,45006.58984375,33198.98046875,78352.1875
2022-09-14,36504.1796875,44923.8984375,32767.8203125,77814.359375
2022-09-15,36674.26171875,44279.3515625,33231.828125,77321.7109375
2022-09-16,36214.0,44087.3984375,32970.53125,76259.6796875
2022-09-19,35990.73046875,43830.94140625,32700.490234375,76597.9609375
2022-09-20,36211.28125,43547.23828125,32408.16015625,77018.71875
2022-09-21,36203.5,43585.33984375,32143.08984375,76464.921875
2022-09-22,35874.671875,43432.2109375,31788.509765625,75688.109375
2022-09-23,35286.26953125,40484.19140625,30901.05078125,74215.578125
2022-09-26,34883.1796875,40461.328125,30802.73046875,74741.953125
2022-09-27,35369.30859375,41103.98828125,31072.98046875,75318.4921875
2022-09-28,35090.3984375,41626.76953125,30857.25,74601.7421875
2022-09-29,34171.48046875,42955.12109375,30201.720703125,73746.3828125
2022-09-30,34420.62890625,43273.44921875,30886.599609375,73578.453125
2022-10-03,34494.01953125,44260.3515625,30925.4609375,73651.7421875
2022-10-04,35049.69140625,46382.51171875,31360.5,74770.7265625
2022-10-05,34798.26953125,45780.55859375,30856.75,74200.046875
2022-10-06,34883.171875,45548.26171875,31084.83984375,74302.6015625
2022-10-07,35030.4296875,45552.80859375,30898.740234375,74538.90625
2022-10-10,35087.87109375,44622.2109375,31296.720703125,74534.578125
2022-10-11,35194.25,44300.48046875,31084.640625,74654.5
2022-10-12,34775.80078125,44116.05859375,30876.640625,75117.8671875
2022-10-13,35167.0,44044.58984375,31215.25,75093.3515625
2022-10-14,35294.28125,43205.109375,31495.279296875,75165.71875
2022-10-17,36477.5703125,44654.3515625,32122.130859375,76149.1171875
2022-10-18,36449.66015625,44322.69921875,32307.279296875,75884.53125
2022-10-19,37147.671875,43641.21875,32363.05078125,75621.2890625
2022-10-20,37094.578125,43616.609375,32557.240234375,75749.3671875
2022-10-21,36898.4609375,44189.87890625,32507.419921875,75300.609375
2022-10-24,37134.75,44608.1015625,33175.69140625,77034.4296875
2022-10-25,37728.51171875,44518.33984375,33355.6796875,78227.546875
2022-10-26,38533.01171875,45944.08984375,33599.7890625,78703.75
2022-10-27,38714.44921875,45654.33984375,33685.8203125,79784.3828125
2022-10-28,38812.73046875,45110.73046875,33762.3203125,80244.859375
2022-10-31,38495.0390625,45129.7890625,33831.69140625,79679.34375
2022-11-01,38363.359375,45454.3984375,33678.78125,79940.609375
2022-11-02,38452.8984375,45428.7890625,33419.19140625,78102.3515625
2022-11-03,38040.2890625,44001.41015625,32935.109375,77629.5625
2022-11-04,38908.390625,47891.80078125,33575.51171875,78723.15625
2022-11-07,39221.73828125,48155.3515625,34037.96875,78915.6796875
2022-11-08,39180.1015625,47897.41015625,33974.7890625,78621.21875
2022-11-09,39229.8203125,49199.26953125,34179.421875,78974.6484375
2022-11-10,39719.69140625,50009.359375,34669.3984375,79022.109375
2022-11-11,39716.19921875,51971.12890625,34686.5390625,77652.296875
2022-11-14,39770.03125,51696.4296875,34532.3203125,79193.3515625
2022-11-15,39079.30078125,52285.83984375,34581.3203125,78967.1796875
2022-11-16,39087.8203125,50854.01171875,34442.2890625,78039.9375
2022-11-17,39017.5390625,50247.9296875,34289.921875,78746.6796875
2022-11-18,39616.0390625,50279.890625,34812.91015625,79067.6796875
2022-11-21,39659.05078125,49332.58984375,34290.26171875,79249.1328125
2022-11-22,40235.76953125,50163.2109375,34457.51171875,79577.109375
2022-11-23,40367.62890625,51052.2890625,34702.48828125,80491.7421875
2022-11-24,40222.51171875,51329.62890625,34813.80078125,80671.953125
2022-11-25,40374.1015625,51310.30859375,35021.28125,81335.640625
2022-11-28,40395.6484375,50860.859375,34891.19921875,81397.6328125
2022-11-29,39775.578125,51230.3984375,34534.12890625,80333.1328125
2022-11-30,40355.8203125,52639.01953125,34682.171875,80858.2578125
2022-12-01,37876.48046875,54440.359375,35242.8515625,81274.7578125
2022-12-02,38137.33984375,53005.03125,35038.08984375,81389.6328125
2022-12-05,38557.96875,53536.7890625,34850.28125,81442.1015625
2022-12-06,38851.19921875,53003.91015625,34053.41015625,81970.421875
2022-12-07,38548.6796875,52476.8203125,33985.73828125,81559.046875
2022-12-08,38400.25,52948.28125,33897.87109375,81206.828125
2022-12-09,38067.51953125,52631.3515625,34476.578125,81698.609375
2022-12-12,38031.828125,52255.8515625,34182.62890625,81883.1015625
2022-12-13,38244.26953125,53537.109375,34519.3203125,81822.203125
2022-12-14,38210.640625,51341.01171875,34034.3203125,81035.9765625
2022-12-15,37540.96875,50823.7109375,33450.30859375,80217.5390625
2022-12-19,38643.3515625,50745.609375,33298.44140625,80850.3828125
2022-12-20,38547.171875,50739.921875,32904.7109375,80473.7734375
2022-12-21,38864.25,51951.12109375,33205.98046875,80396.5078125
2022-12-22,38580.78125,51071.671875,32907.5390625,79966.2109375
2022-12-23,38992.1484375,51519.140625,33045.44140625,79899.6484375
2022-12-28,38712.37890625,52434.28125,33093.7890625,79687.203125
2022-12-29,38360.890625,51608.58984375,32568.830078125,78688.4375
2022-12-30,38338.46875,50832.23046875,32563.009765625,77972.7890625
2023-01-03,38663.33984375,51570.94140625,32835.1484375,78772.6171875
